paper_id,strategy_id,symbol,side,open_time_ms,entry_ts_ms,exit_ts_ms,entry_price,exit_price,return_pct,pnl_usdt,exit_reason
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BROCCOLIF3BUSDT,long,1775618100000,1775618400000,1775704740000,0.0038789383,0.0037181398,-4.2254257,-3.169069290161133,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BROCCOLIF3BUSDT,long,1776310500000,1776310800000,1776397140000,0.0053286627,0.0053763106,0.814177,0.6106327325105667,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BRUSDT,long,1775987700000,1775988000000,1776042360000,0.11901948,0.12088272,3.1832738,2.3874553442001343,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BRUSDT,long,1775997000000,1775997300000,1776083640000,0.12278136,0.12751621,5.0401373,3.7801029682159424,scale_time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BRUSDT,long,1776754800000,1776755100000,1776841440000,0.10442218,0.11011491,6.075166,4.556374669075012,scale_time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BTRUSDT,long,1776093300000,1776093600000,1776179940000,0.028384184,0.028905539,1.7567767,1.31758251786232,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BTRUSDT,long,1776267600000,1776267900000,1776349500000,0.02855427,0.029158613,3.6088243,2.7066181898117065,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BTRUSDT,long,1776897000000,1776897300000,1776983640000,0.035897937,0.03656171,1.7690552,1.3267914354801178,time
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BULLAUSDT,long,1775316600000,1775316900000,1775380620000,0.0058059013,0.006114022,5.9325085,4.449381351470947,scale_trail
V8P_LONG_01,L_LIVEF_T8_A4_S1706_SEL125_MPS3_ALL_P30C3__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,BULLAUSDT,long,1775316900000,1775317200000,1775380620000,0.005792895,0.006114022,6.1705246,4.627893447875977,scale_trail
